1221,1203,0.0000000000,0.0000000000
1221,1203,999999999.9999990463,0.0000000000
1221,1203,1000000000.0000000000,0.0000000000
1221,1203,1999999999.9999990463,0.0000000000
1221,1203,2000000000.0000000000,0.0000000000
1221,1203,2999999999.9999990463,0.0000000000
1221,1203,3000000000.0000000000,0.0000000000
1221,1203,3999999999.9999990463,0.0000000000
1221,1203,4000000000.0000000000,0.0000000000
1221,1203,4999999999.9999990463,0.0000000000
1221,1203,5000000000.0000000000,0.0000000000
1221,1203,5999999999.9999990463,0.0000000000
1221,1203,6000000000.0000000000,4.0000000000
1221,1203,6999999999.9999990463,4.0000000000
1221,1203,7000000000.0000000000,0.0000000000
1221,1203,7999999999.9999990463,0.0000000000
1221,1203,8000000000.0000000000,16.0000000000
1221,1203,8999999999.9999980927,16.0000000000
1221,1203,9000000000.0000000000,0.0000000000
1221,1203,9999999999.9999980927,0.0000000000
1221,1203,10000000000.0000000000,0.0000000000
1221,1203,10999999999.9999980927,0.0000000000
1221,1203,11000000000.0000000000,0.0000000000
1221,1203,11999999999.9999980927,0.0000000000
1221,1203,12000000000.0000000000,0.0000000000
1221,1203,12999999999.9999980927,0.0000000000
1221,1203,13000000000.0000000000,0.0000000000
1221,1203,13999999999.9999980927,0.0000000000
1221,1203,14000000000.0000000000,0.0000000000
1221,1203,14999999999.9999980927,0.0000000000
1221,1203,15000000000.0000000000,0.0000000000
1221,1203,15999999999.9999980927,0.0000000000
1221,1203,16000000000.0000000000,0.0000000000
1221,1203,16999999999.9999980927,0.0000000000
1221,1203,17000000000.0000000000,0.0000000000
1221,1203,18000000000.0000000000,0.0000000000
1221,1203,18000000000.0000000000,0.0000000000
1221,1203,19000000000.0000000000,0.0000000000
1221,1203,19000000000.0000000000,1.0000000000
1221,1203,20000000000.0000000000,1.0000000000
1221,1203,20000000000.0000000000,0.0000000000
1221,1203,21000000000.0000000000,0.0000000000
1221,1203,21000000000.0000000000,0.0000000000
1221,1203,22000000000.0000000000,0.0000000000
1221,1203,22000000000.0000000000,0.0000000000
1221,1203,23000000000.0000000000,0.0000000000
1221,1203,23000000000.0000000000,0.0000000000
1221,1203,24000000000.0000000000,0.0000000000
1221,1203,24000000000.0000000000,596.0000000000
1221,1203,25000000000.0000000000,596.0000000000
