1192,1204,0,0,323768852,648136126,323768852,324367274,648136126,YES
1192,1204,1,1000000,324768874,649136129,323768874,324367255,648136129,YES
1192,1204,2,2000000,325768894,650136129,323768894,324367235,648136129,YES
1192,1204,3,3000000,326768914,651136128,323768914,324367214,648136128,YES
1192,1204,4,4000000,327768936,652136130,323768936,324367194,648136130,YES
1192,1204,5,5000000,328768956,653136130,323768956,324367174,648136130,YES
1192,1204,6,6000000,329768976,654136129,323768976,324367153,648136129,YES
1192,1204,7,7000000,330768999,655136132,323768999,324367133,648136132,YES
1192,1204,8,8000000,331769019,656136132,323769019,324367113,648136132,YES
1192,1204,9,9000000,332769040,657136134,323769040,324367094,648136134,YES
1192,1204,10,10000000,333769060,658136133,323769060,324367073,648136133,YES
1192,1204,11,11000000,334769081,659136134,323769081,324367053,648136134,YES
1192,1204,12,12000000,335769102,660136135,323769102,324367033,648136135,YES
1192,1204,13,13000000,336769123,661136135,323769123,324367012,648136135,YES
1192,1204,14,14000000,337769143,662136136,323769143,324366993,648136136,YES
1192,1204,15,15000000,338769164,663136137,323769164,324366973,648136137,YES
1192,1204,16,16000000,339769184,664136136,323769184,324366952,648136136,YES
1192,1204,17,17000000,340769205,665136137,323769205,324366932,648136137,YES
1192,1204,18,18000000,341769226,666136138,323769226,324366912,648136138,YES
1192,1204,19,19000000,342769246,667136138,323769246,324366892,648136138,YES
1192,1204,20,20000000,343769268,668136140,323769268,324366872,648136140,YES
1192,1204,21,21000000,344769289,669136141,323769289,324366852,648136141,YES
1192,1204,22,22000000,345769309,670136141,323769309,324366832,648136141,YES
1192,1204,23,23000000,346769329,671136140,323769329,324366811,648136140,YES
1192,1204,24,24000000,347769350,672136141,323769350,324366791,648136141,YES
1192,1204,25,25000000,348769370,673136141,323769370,324366771,648136141,YES
1192,1204,26,26000000,349769391,674136142,323769391,324366751,648136142,YES
1192,1204,27,27000000,350769413,675136144,323769413,324366731,648136144,YES
1192,1204,28,28000000,351769433,676136143,323769433,324366710,648136143,YES
1192,1204,29,29000000,352769455,677136145,323769455,324366690,648136145,YES
1192,1204,30,30000000,353769475,678136144,323769475,324366669,648136144,YES
1192,1204,31,31000000,354769495,679136145,323769495,324366650,648136145,YES
1192,1204,32,32000000,355769517,680136147,323769517,324366630,648136147,YES
1192,1204,33,33000000,356769538,681136147,323769538,324366609,648136147,YES
1192,1204,34,34000000,357769558,682136147,323769558,324366589,648136147,YES
1192,1204,35,35000000,358769580,683136149,323769580,324366569,648136149,YES
1192,1204,36,36000000,359769600,684136149,323769600,324366549,648136149,YES
1192,1204,37,37000000,360769620,685136148,323769620,324366528,648136148,YES
1192,1204,38,38000000,361769642,686136150,323769642,324366508,648136150,YES
1192,1204,39,39000000,362769662,687136150,323769662,324366488,648136150,YES
1192,1204,40,40000000,363769683,688136150,323769683,324366467,648136150,YES
1192,1204,41,41000000,364769705,689136153,323769705,324366448,648136153,YES
1192,1204,42,42000000,365769725,690136154,323769725,324366429,648136154,YES
1192,1204,43,43000000,366769745,691136153,323769745,324366408,648136153,YES
1192,1204,44,44000000,367769767,692136155,323769767,324366388,648136155,YES
1192,1204,45,45000000,368769787,693136155,323769787,324366368,648136155,YES
1192,1204,46,46000000,369769809,694136157,323769809,324366348,648136157,YES
1192,1204,47,47000000,370769830,695136157,323769830,324366327,648136157,YES
1192,1204,48,48000000,371769850,696136157,323769850,324366307,648136157,YES
1192,1204,49,49000000,372769871,697136158,323769871,324366287,648136158,YES
1192,1204,50,50000000,373769892,698136158,323769892,324366266,648136158,YES
1192,1204,51,51000000,374769912,699136158,323769912,324366246,648136158,YES
1192,1204,52,52000000,375769933,700136160,323769933,324366227,648136160,YES
1192,1204,53,53000000,376769955,701136162,323769955,324366207,648136162,YES
1192,1204,54,54000000,377769975,702136162,323769975,324366187,648136162,YES
1192,1204,55,55000000,378769996,703136163,323769996,324366167,648136163,YES
1192,1204,56,56000000,379770017,704136164,323770017,324366147,648136164,YES
1192,1204,57,57000000,380770037,705136163,323770037,324366126,648136163,YES
1192,1204,58,58000000,381770058,706136164,323770058,324366106,648136164,YES
1192,1204,59,59000000,382770080,707136166,323770080,324366086,648136166,YES
1192,1204,60,60000000,383770100,708136165,323770100,324366065,648136165,YES
1192,1204,61,61000000,384770121,709136166,323770121,324366045,648136166,YES
1192,1204,62,62000000,385770142,710136167,323770142,324366025,648136167,YES
1192,1204,63,63000000,386770163,711136169,323770163,324366006,648136169,YES
1192,1204,64,64000000,387770183,712136168,323770183,324365985,648136168,YES
1192,1204,65,65000000,388770204,713136169,323770204,324365965,648136169,YES
1192,1204,66,66000000,389770226,714136171,323770226,324365945,648136171,YES
1192,1204,67,67000000,390770246,715136170,323770246,324365924,648136170,YES
1192,1204,68,68000000,391770267,716136172,323770267,324365905,648136172,YES
1192,1204,69,69000000,392770288,717136173,323770288,324365885,648136173,YES
1192,1204,70,70000000,393770308,718136173,323770308,324365865,648136173,YES
1192,1204,71,71000000,394770329,719136173,323770329,324365844,648136173,YES
1192,1204,72,72000000,395770351,720136175,323770351,324365824,648136175,YES
1192,1204,73,73000000,396770371,721136175,323770371,324365804,648136175,YES
1192,1204,74,74000000,397770392,722136175,323770392,324365783,648136175,YES
1192,1204,75,75000000,398770413,723136176,323770413,324365763,648136176,YES
1192,1204,76,76000000,399770433,724136176,323770433,324365743,648136176,YES
1192,1204,77,77000000,400770454,725136176,323770454,324365722,648136176,YES
1192,1204,78,78000000,401770476,726136178,323770476,324365702,648136178,YES
1192,1204,79,79000000,402770497,727136179,323770497,324365682,648136179,YES
1192,1204,80,80000000,403770518,728136180,323770518,324365662,648136180,YES
1192,1204,81,81000000,404770539,729136181,323770539,324365642,648136181,YES
1192,1204,82,82000000,405770559,730136181,323770559,324365622,648136181,YES
1192,1204,83,83000000,406770581,731136183,323770581,324365602,648136183,YES
1192,1204,84,84000000,407770601,732136183,323770601,324365582,648136183,YES
1192,1204,85,85000000,408770622,733136184,323770622,324365562,648136184,YES
1192,1204,86,86000000,409770644,734136186,323770644,324365542,648136186,YES
1192,1204,87,87000000,410770664,735136186,323770664,324365522,648136186,YES
1192,1204,88,88000000,411770684,736136185,323770684,324365501,648136185,YES
1192,1204,89,89000000,412770706,737136187,323770706,324365481,648136187,YES
1192,1204,90,90000000,413770726,738136187,323770726,324365461,648136187,YES
1192,1204,91,91000000,414770747,739136187,323770747,324365440,648136187,YES
1192,1204,92,92000000,415770769,740136189,323770769,324365420,648136189,YES
1192,1204,93,93000000,416770789,741136189,323770789,324365400,648136189,YES
1192,1204,94,94000000,417770810,742136190,323770810,324365380,648136190,YES
1192,1204,95,95000000,418770831,743136192,323770831,324365361,648136192,YES
1192,1204,96,96000000,419770851,744136192,323770851,324365341,648136192,YES
1192,1204,97,97000000,420770872,745136193,323770872,324365321,648136193,YES
1192,1204,98,98000000,421770893,746136193,323770893,324365300,648136193,YES
1192,1204,99,99000000,422770914,747136194,323770914,324365280,648136194,YES
1192,1204,100,100000000,423770936,748136196,323770936,324365260,648136196,YES
1192,1204,101,101000000,424770956,749136195,323770956,324365239,648136195,YES
